mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.015581703186035157,0.0003386192058237606,0.0013972759246826173,6.124427109536255e-05,20,sqrt,1,2,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.038233470916748044,0.015507040925961802,0.002483558654785156,8.764137250502766e-05,20,sqrt,1,2,20,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.0734550952911377,0.001510252653508907,0.005045795440673828,9.443778878520144e-05,20,sqrt,1,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.14708824157714845,0.002699083409516791,0.009541654586791992,0.00023555541327115713,20,sqrt,1,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.013908052444458007,0.0003212253641727193,0.0012175083160400391,4.8288939039505194e-05,20,sqrt,1,5,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.02614626884460449,0.0004267081051707991,0.002074003219604492,5.9364215403134426e-05,20,sqrt,1,5,20,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",,,,,,,,1,,,,,,,
0.06732101440429687,0.0030994804577950236,0.004735231399536133,0.00031505259289199935,20,sqrt,1,5,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1,,,,,,,
0.1323772430419922,0.009617440135193623,0.008463382720947266,0.00023318833808211165,20,sqrt,1,5,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1,,,,,,,
0.012638616561889648,0.0001824770141197758,0.0011491775512695312,8.926870463641902e-05,20,sqrt,1,10,10,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",,,,,,,,1,,,,,,,
0.024708271026611328,0.0015756772888607582,0.0018988609313964843,8.38113167179166e-05,20,sqrt,1,10,20,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20}",,,,,,,,1,,,,,,,
